Sector,Query,link,Title,Description,Position,Type,PDF Available (Y/N),Country of Origin,Language,Description / Purpose,Form Title,No. of Pages,PDF size,Status,Verified By,Date,Feedback
travel,経費精算書 filetype:pdf,https://garoon.cybozu.co.jp/mtcontents/expand/assets/img/detail/plugin_workflow-cabinet/workflow-cabinet-plugin-v1.0.3.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://leyser.jp/wp-content/uploads/PDF/LSP_yosanshikko202501.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.workday.com/content/dam/web/ja/documents/datasheets/datasheet-workday-expenses-jp.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://cdn.kyodonewsprwire.jp/prwfile/release/M101098/201411215759/_prw_PR1fl_gPNoSjH6.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.city.kyoto.lg.jp/hokenfukushi/cmsfiles/contents/0000256/256531/R5youkoukaisei.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://support.ba-net.co.jp/wordpress/wp-content/uploads/2017/08/leaf_eps.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.arc-net.or.jp/data/cse/cse_22_seisan.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,http://www.syoku-kyoto.com/news/%E3%82%A4%E3%83%B3%E3%83%9C%E3%82%A4%E3%82%B9%E5%88%B6%E5%BA%A6%E5%AF%BE%E5%BF%9C%E3%83%8F%E3%83%B3%E3%83%89%E3%83%96%E3%83%83%E3%82%AF.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://static-assets.business.amazon.com/assets/jp/img/successs_story/pdfs/novarese_jp_mcs_successstory_pdf.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://ip.ieyasu.co/rs/685-HHY-878/images/hrmoskeihi-whitepaper.pdf?version=0?utm_medium=email&mkt_tok=Njg1LUhIWS04NzgAAAGP4HDveBdcaJbjPALHkZhZnrRaDW6jmTqv9qxC-14TySInzzR3m_roO4StP8Q5wHfQnim9gB1W2omVhY1owdMqx1hlLxrhkEkZSl6EL67isg,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.wam.go.jp/hp/wp-content/uploads/r2_kikinshisyutsukanriex_guide-2.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,http://www.ktg-group.co.jp/files/libs/516/201804131620127996.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.kurashihow.co.jp/wp-content/uploads/2023/10/bf090065b992d37dd6a539f09b26f51e.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://poweregg.d-circle.com/support/members/assets/manuals/PE320c_UsersManual_06Keihi.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.fujisan.or.jp/4b2104a1c43f130ffc1b8c2c347095f653359ff1.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://sip.shiojiri.com/cms/wp-content/uploads/2024/05/613c262d355a117d297eb94f24c2d185-1.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.j-motto.co.jp/00000000/service/groupware/func/expence/pdf/expence01.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://tokyu-corporate-housing-management.co.jp/assets/upload/corp-pdf_04.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.mlit.go.jp/kankocho/content/001759501.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.meti.go.jp/information/publicoffer/kobo/2025/downloadfiles/k250421001_4.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.ncbank.co.jp/noren/news/2020/__icsFiles/afieldfile/2020/11/13/201116-1.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://tokyobm.tacwebadmin.com/upload/tokyobm/menu/2023NT1forWeb.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://static-assets.business.amazon.com/assets/jp/img/successs_story/pdfs/BANDAINAMCO_JP_MCS_SuccessStory_PDF.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.pref.shiga.lg.jp/file/attachment/5564757.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.google.com/imgres?q=%E7%B5%8C%E8%B2%BB%E7%B2%BE%E7%AE%97%E6%9B%B8%20filetype%3Apdf&imgurl=x-raw-image%3A%2F%2F%2F7d1768a59887b1e773c399606ff5966056a9ad83f72eb5bc0a1c017e61e6d37f&imgrefurl=https%3A%2F%2Fwww.poweregg.net%2FDATA%2FManual%2FPE201_UsersManual_06Keihi.pdf&docid=kUB3Da7zDPNFTM&tbnid=57GHmKVoF33TPM&vet=12ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECF8QAA..i&w=560&h=158&hcb=2&itg=1&ved=2ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECF8QAA,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.createwebflow.jp/sample/images/keihi.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.google.com/imgres?q=%E7%B5%8C%E8%B2%BB%E7%B2%BE%E7%AE%97%E6%9B%B8%20filetype%3Apdf&imgurl=x-raw-image%3A%2F%2F%2F6d59691074825d8a78e892074051e4eb13df4bc82bfa83175470e4372ee46297&imgrefurl=https%3A%2F%2Ffinance-frontend-pc-dist.west.edge.storage-yahoo.jp%2Fdisclosure%2F20250417%2F20250416517096.pdf&docid=aBhIXzkqPDMkXM&tbnid=il2CdBBpWW1ALM&vet=12ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECDcQAA..i&w=1078&h=759&hcb=2&itg=1&ved=2ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECDcQAA,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.occ21.co.jp/wp-content/uploads/2025/04/c6df1df29df5f5d158cb335737c9399d.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.city.fukushima.fukushima.jp/material/files/group/20/yousiki10.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.jiima.or.jp/wp-content/uploads/activity/2018_best_practice_02.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.city.beppu.oita.jp/doc/sangyou/nourinsuisan/kaihatu/11.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://poweregg.d-circle.com/support/members/assets/power_egg_v300c_keihi_cloud_r20.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.mext.go.jp/sports/content/20210518-spt_stiiki-000014549_1.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.dlri.co.jp/files/ld/298109.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.pref.aichi.jp/uploaded/attachment/407220.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.fukuchiyama.ac.jp/wp-content/uploads/keihi-guidelines.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://biz5.fujifilm.com/rs/628-SZY-408/images/accounting_issue_03.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.kk-osk.co.jp/news/press/pdf/press_2023092801.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://moneyworld.jp/discl-pdf/tdnet/2021082548987901GENERAL.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.ombudsman.jp/13seimu/11kawagoe.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.google.com/imgres?q=%E7%B5%8C%E8%B2%BB%E7%B2%BE%E7%AE%97%E6%9B%B8%20filetype%3Apdf&imgurl=x-raw-image%3A%2F%2F%2Fdfc7d1ac4785f1116637196826341e88a92dae6d214e6c4d39e3e0b003f62c4c&imgrefurl=https%3A%2F%2Fwww.occ21.co.jp%2Fwp-content%2Fuploads%2F2025%2F04%2Fc6df1df29df5f5d158cb335737c9399d.pdf&docid=kW7pRrV1vjVyaM&tbnid=EfGFR6zRx9_-uM&vet=12ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECE0QAA..i&w=723&h=230&hcb=2&ved=2ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECE0QAA,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://kanko-jinzai.go.jp/wp-content/uploads/2024/09/314_docomo-business-solutions-inc.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://go.concur.com/rs/013-GAX-394/images/Concur_SMN_IT_grant_2017.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://user.photolize.jp/images/docomo/bisd_manual240819-2.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.insource.co.jp/resource/pdf/python_seminar_proposal.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.hachinohe-ip.co.jp/ip_news_banner_link/syuusiyosan.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.city.unzen.nagasaki.jp/kiji0037404/3_7404_14729_up_azuj1a78.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.atpress.ne.jp/releases/114734/att_114734_1.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.pref.fukuoka.lg.jp/uploaded/attachment/264420.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.google.com/imgres?q=%E7%B5%8C%E8%B2%BB%E7%B2%BE%E7%AE%97%E6%9B%B8%20filetype%3Apdf&imgurl=x-raw-image%3A%2F%2F%2F4f9b88420339501c564fed10a81487fc348dc8d3ed96421aadb8713fc77ac583&imgrefurl=https%3A%2F%2Fpoweregg.d-circle.com%2Fsupport%2Fmembers%2Fassets%2Fmanuals%2FPE320c_UsersManual_06Keihi.pdf&docid=H_txXcRnBAqvyM&tbnid=HFA5A0KIm0_9lM&vet=12ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECEAQAA..i&w=560&h=236&hcb=2&itg=1&ved=2ahUKEwi76oP29OaQAxV_a2wGHau3POkQM3oECEAQAA,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,経費精算書 filetype:pdf,https://www.pref.aichi.jp/uploaded/attachment/577512.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.vmfh.org/content/dam/vmfhorg/pdf/Chinese-Traditional-Patient-Rights-Responsibilities.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://file.bigline.hk/file/DesignTour/_org/LMMO09_A4_20250204165148.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://oga.site.nthu.edu.tw/var/file/524/1524/img/4396/multipleentry.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.sundaytour.com.tw/upfiles/chinese/tw_trip_caty31762738301.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.beclass.com/share/201804/6381223866949ecn_0.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://ib.tcust.edu.tw/var/file/12/1012/img/1401/193799513.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.tastetravel.com.hk/assets/uploads/tour/319/pdf.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.hkmiramartravel.com/tour/pdf/ZZAH03.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://file.bigline.hk/file/DesignTour/_org/LEEV12-00_A4_20250215151859.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://www.putai.org/TC/curriculum/files/112/4-3.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.matsu.gov.tw/upload/d-20201116115324.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.lokopoko.travel/wp-content/uploads/2016/06/7D6N-Dynamic-Winter-Korea-Chinese-Itinerary.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://newhongtai.oss-cn-hongkong.aliyuncs.com/843406913495ZS-D2-32C.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.starrinsurance.com.hk/static/products/pdf/Download_Product_Brochure_and_Policy_Specimen_122023_2.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://c.nknu.edu.tw/ccee/UploadFile/News/202481315232/113%E5%85%AC%E5%91%8A%E9%80%B1%E6%9C%AB%E6%96%B0%E7%94%9F%E5%A7%8B%E6%A5%AD%E5%85%B8%E7%A6%AE.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.donghe.gov.tw/home/attachments/article/5787/1140603-1140607%E5%87%BA%E5%9C%8B%E8%80%83%E5%AF%9F%E5%A0%B1%E5%91%8A-%E5%90%B3%E5%8D%A0%E5%8B%9D%E4%BB%A3%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://energytour.com.tw/wp-content/uploads/download/out.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.info.gov.hk/tc/tar/eng/aforms/doc/gs342sc.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.immigration.gov.tw/media/38506/%E8%A1%8C%E7%A8%8B%E8%A1%A8%E9%9B%BB%E5%AD%90%E5%8C%96%E6%93%8D%E4%BD%9C%E6%89%8B%E5%86%8A-1070315%E6%9B%B4%E6%96%B0.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://viccpsmail.ccps.kh.edu.tw/~c11/113all/113%E6%A0%A1%E8%A8%82%E8%AA%B2%E7%A8%8B-4%E5%B9%B4%E7%B4%9A_%E9%81%8B%E7%AE%97%E6%80%9D%E7%B6%AD-B.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.hysh.tn.edu.tw/ischool/news/attached/5564/111-1%E4%BC%91%E6%A5%AD%E5%BC%8F%E8%A1%8C%E7%A8%8B%E8%A1%A8-%E5%85%AC%E5%91%8A.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://file.bigline.hk/file/DesignTour/_org/LEIF10-00_A4_20250113180454.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.sssh.tyc.edu.tw/wp-content/uploads/doc/sssh311/%E9%99%84%E4%BB%B6-0628%E5%9C%B0%E6%99%AF%E8%97%9D%E8%A1%93%E7%AF%80%E5%89%8D%E5%B0%8E%E6%B4%BB%E5%8B%95%E8%A1%8C%E7%A8%8B%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://leisureoftzuhui.files.wordpress.com/2013/05/e9818ae7a88be8a68fe58a83e8a193e7a791e8ac9be7bea9.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://cloudschool.chc.edu.tw/open-message/074536/get-file/65693229dc59cd704642dd37.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://globair.com.hk/UPFile/Download/201942412374528.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://archive.ncafroc.org.tw/upload/result/13560-D1003/13560-D1003_%E5%87%BA%E5%9C%8B%E9%80%B2%E4%BF%AE%E8%A1%8C%E7%A8%8B%E8%A1%A8_13560-D1003_%E5%87%BA%E5%9C%8B%E9%80%B2%E4%BF%AE%E8%A1%8C%E7%A8%8B%E8%A1%A8_0_1537955556242.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://okayama.visit-town.com/wp/wp-content/uploads/2025/06/03Itinerary_Yasuda-chef%EF%BC%88Restaurant%E3%80%80Kabi%EF%BC%89_Special-Dinner2025.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://newhongtai.oss-cn-hongkong.aliyuncs.com/238642124034ZS-D3-08C.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.taiwanembassy.org/uploads/sites/158/2011/02/%E5%A4%A7%E9%99%B8%E5%9C%B0%E5%8D%80%E4%BA%BA%E6%B0%91%E7%94%B3%E8%AB%8B%E4%BE%86%E8%A7%80%E5%85%89%E8%A1%8C%E7%A8%8B%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://oia.nkust.edu.tw/images/upload/files/%E5%A4%A7%E9%99%B8%E5%9C%B0%E5%8D%80%E5%B0%88%E6%A5%AD%E4%BA%BA%E5%A3%AB%E5%85%A5%E8%87%BA%E8%AD%89%E7%94%B3%E8%AB%8B%E7%B7%9A%E4%B8%8A%E7%94%B3%E8%AB%8BSOP.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://archive.ncafroc.org.tw/upload/result/15960-C1003/%E5%87%BA%E5%9C%8B%E9%80%B2%E4%BF%AE%E8%A1%8C%E7%A8%8B%E8%A1%A8_1575624526180.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.legco.gov.hk/yr10-11/chinese/panels/edev/papers/edev1122cb1-531-5-c.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://statics.scnu.edu.cn/pics/em/2024/1226/1735175714694549.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://community.society.taichung.gov.tw/df_ufiles/023/%E9%99%84%E4%BB%B67%EF%BC%9A%E8%A7%80%E6%91%A9%E8%A8%88%E7%95%AB%E6%9B%B8%E5%8F%83%E8%80%83%EF%BC%8D%E7%B0%A1%E8%A6%81%E7%89%882(1).pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://newhongtai.oss-cn-hongkong.aliyuncs.com/544556494533ZS-YYAA02.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://svesc.nkust.edu.tw/sp/storage/111/1/result/1003468/A10018/%E5%98%89%E5%A8%81%E8%A1%8C%E7%A8%8B%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.beclass.com/share/201707/449301504971ywy_2.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://upload.wikimedia.org/wikipedia/commons/7/73/NDL932740_%E6%BA%80%E9%AE%AE%E8%A6%B3%E5%85%89%E6%97%85%E7%A8%8B_%E5%A4%A7%E6%AD%A38%E5%B9%B45%E6%9C%88%E6%94%B9%E8%A8%82.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://plus.webdo.com.tw/webdox_style/style_44/download/Domestic%20tourism%20finalize%20the%20Model%20Contract.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://163.32.59.168/2/school/e_study/book/Google%20%E6%97%A5%E6%9B%86.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://personnel.nkust.edu.tw/var/file/19/1019/img/142/705842231.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://oce.fzu.edu.cn/__local/5/C1/FF/019E64219B257DC53E0BD16AFE6_01E19AE3_EA354.pdf?e=.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://weekly.invest.com.tw/edm/20231129_01NAP/images/travel.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://www.scholiday.com.tw/Itinerary/india_south_13d.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.kljs.klcg.gov.tw/wSite/public/Attachment/00102/f1672743495983.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://academic.nkuht.edu.tw/var/file/4/1004/img/78/112495930.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://file.bigline.hk/file/DesignTour/_org/LMTT10_A4_20250820173005.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://toyama.visit-town.com/wp/wp-content/uploads/kurobe-ichigo-1.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://rd.tnu.edu.tw/uploads/bulletin_file/file/65fd862f1d41c82023001020/113010002264_A09000000E_1130070339_Attach7.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://announce.ndhu.edu.tw/message_7/1725587521/%E8%B5%B4%E6%B8%AF%E6%BE%B3%E7%94%B3%E8%AB%8B%E4%BA%8B%E5%AE%9C.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://www.charming-online.com/wp-content/uploads/2020/02/F-20-001-Europe-OPTIONALEFF.-01-APR-2020.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.ctsod.org.tw/Upload/news/%E5%87%BA%E8%BF%94%E5%9C%8B%E5%A0%B1%E5%91%8A/112%E5%B9%B4/%E6%9F%94%E4%BD%9B%E5%85%AC%E9%96%8B%E8%B3%BD_%E8%BF%94%E5%9C%8B%E5%A0%B1%E5%91%8A.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.klgsh.kl.edu.tw/wp-content/uploads/sites/67/2024/02/a09030000e_1130025131_senddoc2_attach3.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://tipfile.takming.edu.tw/PostFolder/F11222492.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.mikefarm.com.tw/file/2025%20E%E8%A1%8C%E7%A8%8B%E7%AF%84%E4%BE%8B%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://files.chcg.gov.tw/files/15_1020725_%E8%A1%8C%E7%A8%8B%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.hkmiramartravel.com/Tour/PDF/ZZAT03.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://www.rootlaw.com.tw/Attach/L-Doc/A040110121034200-1140620-6000-001.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.artisan.com.tw/TripFile/a60d1a04-c7cc-4749-ba7e-ed34a0d99d98.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://gjc.sues.edu.cn/_upload/article/files/69/61/e5b3270e481f8dd2a14b85811914/7f0e3cec-d475-407b-8036-94d911188b0c.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://tea.mcu.edu.tw/msg_text/resume/A00924661.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://www.med.fju.edu.tw/bulletinfile/2019%E6%9A%91%E5%81%87%E5%A5%BD%E9%86%AB%E5%B8%AB%E5%85%88%E4%BF%AE%E7%87%9Fin%E6%96%B0%E7%AB%B9_%E5%A0%B1%E5%90%8D%E8%A1%A8.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://www.fy.org.tw/ufiles/files/CO2%283%29.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://pic.wingontravel.com/group1/M00/46/A8/rBXKjF0oQByAfzF4AALg0bUz4J8163.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://saga-museum.jp/sagajou/language/img/tourism_chinese-s.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.tpdtw.org/mock%20exams.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www.csghs.tp.edu.tw/wp-content/uploads/doc/zs261/%E8%B5%B4%E5%A4%A7%E9%99%B8%E5%9C%B0%E5%8D%80%E4%BA%BA%E5%93%A1%E7%94%B3%E8%AB%8B%E8%A1%A8.pdf,,,,,,,,,,,,Accept,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://www2.e-tabinet.com/image/hotmagiwa/%E7%A2%BA%E5%AE%9A%E6%9B%B8%E9%9D%A2%E3%83%9E%E3%83%8B%E3%83%A5%E3%82%A2%E3%83%AB20170407_1491542497752.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://newboe.chc.edu.tw/download/67124/%E9%99%84%E4%BB%B6-%E9%9C%B9%E9%9D%82%E5%B8%83%E8%A2%8B%E6%88%B2%E4%B8%BB%E9%A1%8C%E8%BB%8A%E7%AB%99%E5%8F%83%E8%A8%AA%E6%B4%BB%E5%8B%95%E8%A1%8C%E7%A8%8B%E8%A1%A8.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,http://ebook.slhs.tp.edu.tw/books/anthony/176/pdf/source/15132589618660.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
travel,旅程表 filetype:pdf,https://s3-ap-southeast-1.amazonaws.com/tz-sg/document/company/2889505/2889505.pdf,,,,,,,,,,,,Reject,Arun,13-11-2025,
